"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2017年6月9日","3,158.40","3,147.45","3,165.92","3,146.11","16.01B","0.26%"
"2017年6月8日","3,150.33","3,136.47","3,153.26","3,132.83","15.23B","0.32%"
"2017年6月7日","3,140.32","3,101.76","3,140.77","3,098.95","17.32B","1.23%"
"2017年6月6日","3,102.13","3,084.54","3,102.86","3,078.79","11.34B","0.34%"
"2017年6月5日","3,091.66","3,102.11","3,105.51","3,084.83","13.26B","-0.45%"
"2017年6月2日","3,105.54","3,094.23","3,110.39","3,081.85","14.25B","0.09%"
"2017年6月1日","3,102.62","3,108.42","3,113.52","3,097.68","16.30B","-0.47%"
"2017年5月31日","3,117.18","3,125.33","3,143.28","3,111.56","15.29B","0.23%"
"2017年5月26日","3,110.06","3,101.29","3,120.66","3,100.39","15.59B","0.07%"
"2017年5月25日","3,107.83","3,055.34","3,114.66","3,052.83","19.14B","1.43%"
"2017年5月24日","3,064.08","3,047.57","3,064.81","3,022.30","13.98B","0.07%"
"2017年5月23日","3,061.95","3,069.39","3,084.24","3,050.84","17.83B","-0.45%"
"2017年5月22日","3,075.68","3,087.17","3,103.94","3,063.15","15.37B","-0.48%"
"2017年5月19日","3,090.63","3,086.71","3,095.48","3,081.28","12.96B","0.02%"
"2017年5月18日","3,090.14","3,082.33","3,103.44","3,077.96","14.86B","-0.46%"
"2017年5月17日","3,104.44","3,107.80","3,119.58","3,101.30","16.87B","-0.27%"
"2017年5月16日","3,112.96","3,082.87","3,113.51","3,060.53","17.38B","0.74%"
"2017年5月15日","3,090.23","3,085.93","3,098.91","3,085.93","13.57B","0.22%"
"2017年5月12日","3,083.51","3,054.11","3,090.49","3,051.87","15.97B","0.72%"
"2017年5月11日","3,061.50","3,036.79","3,063.56","3,016.53","19.13B","0.29%"
"2017年5月10日","3,052.78","3,078.17","3,090.82","3,051.59","16.08B","-0.90%"
"2017年5月9日","3,080.53","3,064.85","3,084.21","3,056.56","13.51B","0.06%"
"2017年5月8日","3,078.61","3,090.07","3,093.45","3,067.69","18.05B","-0.79%"
"2017年5月5日","3,103.04","3,114.77","3,117.61","3,092.09","17.62B","-0.78%"
"2017年5月4日","3,127.37","3,127.11","3,143.82","3,111.39","17.80B","-0.25%"
"2017年5月3日","3,135.35","3,138.31","3,148.29","3,123.75","16.38B","-0.27%"
"2017年5月2日","3,143.71","3,147.23","3,154.78","3,136.54","15.42B","-0.35%"
"2017年4月28日","3,154.66","3,144.02","3,154.73","3,136.58","16.29B","0.08%"
"2017年4月27日","3,152.19","3,131.35","3,155.00","3,097.33","21.18B","0.36%"
"2017年4月26日","3,140.85","3,132.92","3,152.95","3,131.42","16.99B","0.20%"
"2017年4月25日","3,134.57","3,123.89","3,145.27","3,117.45","15.34B","0.16%"
"2017年4月24日","3,129.53","3,164.25","3,164.25","3,111.21","18.63B","-1.37%"
"2017年4月21日","3,173.15","3,170.29","3,180.79","3,158.63","16.48B","0.03%"
"2017年4月20日","3,172.10","3,165.66","3,178.18","3,148.18","19.09B","0.04%"
"2017年4月19日","3,170.69","3,184.67","3,189.44","3,147.07","21.32B","-0.81%"
"2017年4月18日","3,196.71","3,215.40","3,225.05","3,196.49","18.87B","-0.79%"
"2017年4月17日","3,222.17","3,229.95","3,229.95","3,199.91","21.27B","-0.74%"
"2017年4月14日","3,246.07","3,276.14","3,276.71","3,238.90","21.45B","-0.91%"
"2017年4月13日","3,275.96","3,265.22","3,281.14","3,261.49","20.73B","0.07%"
"2017年4月12日","3,273.83","3,283.84","3,284.93","3,262.28","26.94B","-0.46%"
"2017年4月11日","3,288.97","3,266.22","3,290.39","3,244.40","28.13B","0.60%"
"2017年4月10日","3,269.39","3,285.46","3,285.46","3,265.01","23.27B","-0.52%"
"2017年4月7日","3,286.62","3,280.62","3,295.19","3,275.05","23.61B","0.17%"
"2017年4月6日","3,281.00","3,272.19","3,286.67","3,265.76","24.53B","0.33%"
"2017年4月5日","3,270.31","3,235.66","3,270.65","3,233.24","24.83B","1.48%"
"2017年3月31日","3,222.51","3,206.25","3,226.25","3,205.54","19.64B","0.38%"
"2017年3月30日","3,210.24","3,235.14","3,240.02","3,195.85","24.71B","-0.96%"
"2017年3月29日","3,241.31","3,252.87","3,262.10","3,233.28","21.61B","-0.36%"
"2017年3月28日","3,252.95","3,265.63","3,265.63","3,246.09","16.17B","-0.43%"
"2017年3月27日","3,266.96","3,268.92","3,283.24","3,262.12","20.19B","-0.08%"
"2017年3月24日","3,269.45","3,247.35","3,275.21","3,241.12","21.98B","0.64%"
"2017年3月23日","3,248.55","3,245.81","3,262.09","3,221.93","19.30B","0.10%"
"2017年3月22日","3,245.22","3,246.22","3,255.78","3,229.13","18.97B","-0.50%"
"2017年3月21日","3,261.61","3,250.25","3,262.22","3,246.70","16.27B","0.33%"
"2017年3月20日","3,250.81","3,241.11","3,251.13","3,228.12","17.05B","0.41%"
"2017年3月17日","3,237.45","3,271.87","3,274.19","3,232.28","20.06B","-0.96%"
"2017年3月16日","3,268.94","3,247.16","3,269.77","3,247.16","18.94B","0.84%"
"2017年3月15日","3,241.76","3,235.40","3,243.71","3,227.74","14.41B","0.08%"
"2017年3月14日","3,239.33","3,235.25","3,246.33","3,231.52","14.69B","0.07%"
"2017年3月13日","3,237.02","3,209.45","3,237.12","3,193.16","16.37B","0.76%"
"2017年3月10日","3,212.76","3,213.73","3,222.32","3,208.45","13.67B","-0.12%"
"2017年3月9日","3,216.75","3,233.70","3,233.87","3,205.28","16.74B","-0.74%"
"2017年3月8日","3,240.66","3,240.53","3,245.30","3,230.61","16.07B","-0.05%"
"2017年3月7日","3,242.41","3,233.09","3,242.66","3,226.82","16.41B","0.26%"
"2017年3月6日","3,233.87","3,217.33","3,234.66","3,215.07","15.61B","0.48%"
"2017年3月3日","3,218.31","3,219.20","3,221.16","3,206.61","15.71B","-0.36%"
"2017年3月2日","3,230.03","3,250.52","3,256.81","3,228.66","18.12B","-0.52%"
"2017年3月1日","3,246.93","3,240.07","3,259.98","3,237.87","19.07B","0.16%"
"2017年2月28日","3,241.73","3,225.97","3,242.68","3,225.97","15.12B","0.40%"
"2017年2月27日","3,228.66","3,249.19","3,251.65","3,224.09","18.26B","-0.76%"
"2017年2月24日","3,253.43","3,246.86","3,253.96","3,233.53","18.64B","0.06%"
"2017年2月23日","3,251.38","3,258.83","3,264.08","3,236.35","20.92B","-0.30%"
"2017年2月22日","3,261.22","3,252.69","3,261.38","3,243.84","20.75B","0.24%"
"2017年2月21日","3,253.33","3,242.22","3,254.34","3,239.88","21.17B","0.41%"
"2017年2月20日","3,239.96","3,198.96","3,241.46","3,198.96","23.22B","1.18%"
"2017年2月17日","3,202.08","3,227.71","3,238.40","3,199.42","22.62B","-0.85%"
"2017年2月16日","3,229.62","3,210.36","3,230.28","3,207.79","21.70B","0.52%"
"2017年2月15日","3,212.99","3,215.46","3,236.00","3,206.56","24.15B","-0.15%"
"2017年2月14日","3,217.93","3,216.14","3,219.40","3,205.29","18.88B","0.03%"
"2017年2月13日","3,216.84","3,198.99","3,219.41","3,198.99","22.02B","0.63%"
"2017年2月10日","3,196.70","3,183.01","3,205.05","3,182.80","23.93B","0.42%"
"2017年2月9日","3,183.18","3,164.69","3,186.84","3,162.57","19.16B","0.51%"
"2017年2月8日","3,166.98","3,148.09","3,167.45","3,132.03","14.49B","0.44%"
"2017年2月7日","3,153.09","3,154.40","3,159.54","3,140.04","12.83B","-0.12%"
"2017年2月6日","3,156.98","3,143.09","3,158.84","3,135.39","12.72B","0.54%"
"2017年2月3日","3,140.17","3,160.08","3,162.68","3,136.01","9.22B","-0.60%"
"2017年1月26日","3,159.17","3,149.22","3,163.10","3,148.91","11.39B","0.31%"
"2017年1月25日","3,149.55","3,137.65","3,151.47","3,133.19","11.21B","0.22%"
"2017年1月24日","3,142.55","3,134.59","3,149.53","3,131.22","12.60B","0.18%"
"2017年1月23日","3,136.77","3,125.42","3,145.84","3,125.42","13.27B","0.44%"
"2017年1月20日","3,123.14","3,095.82","3,125.66","3,095.21","12.24B","0.70%"
"2017年1月19日","3,101.30","3,104.97","3,115.78","3,094.01","12.39B","-0.38%"
"2017年1月18日","3,113.01","3,104.77","3,123.72","3,098.59","13.18B","0.14%"
"2017年1月17日","3,108.77","3,087.03","3,108.91","3,072.34","13.62B","0.17%"
"2017年1月16日","3,103.43","3,104.49","3,105.14","3,044.29","25.79B","-0.30%"
"2017年1月13日","3,112.76","3,116.08","3,130.51","3,102.16","15.63B","-0.21%"
"2017年1月12日","3,119.29","3,133.60","3,144.97","3,115.98","14.89B","-0.56%"
"2017年1月11日","3,136.75","3,156.69","3,167.03","3,136.27","17.84B","-0.79%"
"2017年1月10日","3,161.67","3,167.57","3,174.58","3,157.33","17.98B","-0.30%"
"2017年1月9日","3,171.24","3,148.53","3,173.14","3,147.74","17.17B","0.54%"
"2017年1月6日","3,154.32","3,163.78","3,172.03","3,153.03","18.37B","-0.35%"
"2017年1月5日","3,165.41","3,157.91","3,168.50","3,154.28","17.47B","0.21%"
"2017年1月4日","3,158.79","3,133.79","3,160.10","3,130.11","16.79B","0.73%"
"2017年1月3日","3,135.92","3,105.31","3,136.46","3,105.31","14.16B","1.04%"
"2016年12月30日","3,103.64","3,097.35","3,108.84","3,089.99","13.33B","0.24%"
"2016年12月29日","3,096.10","3,095.84","3,111.80","3,087.34","13.26B","-0.20%"
"2016年12月28日","3,102.24","3,113.77","3,118.78","3,094.55","13.57B","-0.40%"
"2016年12月27日","3,114.66","3,117.39","3,127.88","3,113.75","14.15B","-0.25%"
"2016年12月26日","3,122.57","3,095.58","3,122.88","3,068.41","15.26B","0.40%"
"2016年12月23日","3,110.15","3,134.93","3,138.40","3,103.75","16.62B","-0.94%"
"2016年12月22日","3,139.56","3,132.16","3,143.17","3,126.89","16.78B","0.07%"
"2016年12月21日","3,137.43","3,107.24","3,140.25","3,107.24","18.67B","1.11%"
"2016年12月20日","3,102.88","3,115.90","3,117.01","3,084.80","15.74B","-0.49%"
"2016年12月19日","3,118.08","3,120.70","3,125.28","3,110.08","15.42B","-0.16%"
"2016年12月16日","3,122.98","3,111.51","3,128.87","3,106.35","16.50B","0.17%"
"2016年12月15日","3,117.68","3,125.76","3,138.78","3,100.91","19.00B","-0.73%"
"2016年12月14日","3,140.53","3,149.38","3,170.02","3,136.35","20.14B","-0.46%"
"2016年12月13日","3,155.04","3,138.99","3,162.50","3,118.71","18.52B","0.07%"
"2016年12月12日","3,152.97","3,233.67","3,245.09","3,149.90","27.47B","-2.47%"
"2016年12月9日","3,232.88","3,209.34","3,244.80","3,207.04","20.40B","0.54%"
"2016年12月8日","3,215.37","3,225.55","3,228.12","3,211.47","17.07B","-0.21%"
"2016年12月7日","3,222.24","3,198.47","3,222.43","3,189.49","16.91B","0.71%"
"2016年12月6日","3,199.65","3,202.03","3,215.31","3,196.52","15.76B","-0.16%"
"2016年12月5日","3,204.71","3,203.78","3,219.52","3,194.88","22.30B","-1.21%"
"2016年12月2日","3,243.84","3,270.12","3,279.71","3,235.28","25.96B","-0.90%"
"2016年12月1日","3,273.31","3,257.03","3,279.67","3,256.26","23.78B","0.72%"
"2016年11月30日","3,250.03","3,272.14","3,277.27","3,239.52","24.36B","-1.00%"
"2016年11月29日","3,282.92","3,269.23","3,301.21","3,263.40","32.08B","0.18%"
"2016年11月28日","3,277.00","3,270.05","3,288.34","3,267.67","28.16B","0.46%"
"2016年11月25日","3,261.94","3,241.24","3,262.44","3,209.60","23.39B","0.62%"
"2016年11月24日","3,241.74","3,237.43","3,257.86","3,232.87","23.23B","0.02%"
"2016年11月23日","3,241.14","3,247.94","3,262.88","3,231.59","25.00B","-0.22%"
"2016年11月22日","3,248.35","3,220.98","3,249.68","3,220.98","26.16B","0.94%"
"2016年11月21日","3,218.15","3,188.50","3,229.76","3,188.28","23.07B","0.79%"
"2016年11月18日","3,192.86","3,207.19","3,212.39","3,187.50","20.98B","-0.49%"
"2016年11月17日","3,208.45","3,198.50","3,211.05","3,187.21","21.42B","0.11%"
"2016年11月16日","3,205.06","3,208.50","3,210.89","3,195.41","22.18B","-0.06%"
"2016年11月15日","3,206.99","3,209.95","3,214.29","3,195.04","24.09B","-0.11%"
"2016年11月14日","3,210.37","3,187.71","3,221.46","3,186.80","32.96B","0.45%"
"2016年11月11日","3,196.04","3,169.40","3,202.74","3,166.07","31.09B","0.78%"
"2016年11月10日","3,171.28","3,148.54","3,172.31","3,148.54","24.42B","1.37%"
"2016年11月9日","3,128.37","3,146.08","3,146.95","3,096.95","24.11B","-0.62%"
"2016年11月8日","3,147.89","3,140.94","3,156.88","3,134.95","19.08B","0.46%"
"2016年11月7日","3,133.33","3,124.89","3,139.20","3,117.10","17.94B","0.26%"
"2016年11月4日","3,125.32","3,126.35","3,141.33","3,119.54","19.77B","-0.12%"
"2016年11月3日","3,128.94","3,096.76","3,140.93","3,094.10","22.30B","0.84%"
"2016年11月2日","3,102.73","3,115.73","3,118.98","3,099.82","18.27B","-0.63%"
"2016年11月1日","3,122.44","3,101.66","3,122.61","3,097.04","16.02B","0.71%"
"2016年10月31日","3,100.49","3,097.19","3,102.30","3,081.07","15.15B","-0.12%"
"2016年10月28日","3,104.27","3,111.70","3,128.64","3,101.24","18.18B","-0.26%"
"2016年10月27日","3,112.35","3,112.60","3,114.76","3,100.39","15.80B","-0.13%"
"2016年10月26日","3,116.31","3,129.84","3,129.84","3,110.39","19.17B","-0.50%"
"2016年10月25日","3,131.94","3,127.97","3,132.50","3,121.05","20.34B","0.12%"
"2016年10月24日","3,128.25","3,092.05","3,137.03","3,090.79","24.05B","1.21%"
"2016年10月21日","3,090.94","3,081.39","3,101.85","3,069.27","18.74B","0.21%"
"2016年10月20日","3,084.46","3,084.91","3,089.68","3,076.29","16.07B","-0.01%"
"2016年10月19日","3,084.72","3,085.75","3,096.22","3,076.77","18.25B","0.03%"
"2016年10月18日","3,083.88","3,037.40","3,084.19","3,037.40","18.20B","1.40%"
"2016年10月17日","3,041.17","3,064.69","3,068.81","3,033.75","16.37B","-0.74%"
"2016年10月14日","3,063.81","3,056.99","3,064.79","3,043.18","15.54B","0.08%"
"2016年10月13日","3,061.35","3,057.97","3,065.00","3,052.64","15.48B","0.09%"
"2016年10月12日","3,058.50","3,057.32","3,060.51","3,048.89","14.25B","-0.22%"
"2016年10月11日","3,065.25","3,051.62","3,066.10","3,048.02","16.73B","0.56%"
"2016年10月10日","3,048.14","3,020.46","3,048.24","3,014.62","16.01B","1.45%"
"2016年9月30日","3,004.70","2,994.25","3,009.20","2,993.06","10.13B","0.21%"
"2016年9月29日","2,998.48","2,992.17","3,009.20","2,991.91","11.32B","0.36%"
"2016年9月28日","2,987.86","3,000.70","3,000.70","2,984.32","10.46B","-0.34%"
"2016年9月27日","2,998.17","2,974.59","2,998.23","2,969.13","12.17B","0.60%"
"2016年9月26日","2,980.43","3,028.24","3,028.24","2,980.12","14.43B","-1.76%"
"2016年9月23日","3,033.90","3,044.79","3,046.80","3,032.80","12.56B","-0.28%"
"2016年9月22日","3,042.31","3,038.42","3,054.44","3,035.07","13.93B","0.54%"
"2016年9月21日","3,025.87","3,021.58","3,032.45","3,017.54","11.57B","0.09%"
"2016年9月20日","3,023.00","3,027.17","3,027.82","3,015.88","11.89B","-0.10%"
"2016年9月19日","3,026.05","3,005.32","3,026.65","3,005.32","11.92B","0.77%"
"2016年9月14日","3,002.85","3,008.90","3,017.94","2,995.42","13.34B","-0.68%"
"2016年9月13日","3,023.51","3,025.03","3,029.72","3,008.74","13.54B","0.05%"
"2016年9月12日","3,021.98","3,037.51","3,040.95","2,999.93","20.60B","-1.85%"
"2016年9月9日","3,078.85","3,095.43","3,101.79","3,078.22","16.07B","-0.55%"
"2016年9月8日","3,095.95","3,089.95","3,096.78","3,083.90","14.59B","0.13%"
"2016年9月7日","3,091.93","3,091.33","3,105.68","3,087.88","18.70B","0.04%"
"2016年9月6日","3,090.71","3,071.06","3,095.51","3,053.19","17.29B","0.61%"
"2016年9月5日","3,072.10","3,070.71","3,085.49","3,065.33","14.50B","0.15%"
"2016年9月2日","3,067.35","3,057.49","3,072.53","3,050.49","15.04B","0.13%"
"2016年9月1日","3,063.31","3,083.96","3,088.70","3,062.88","15.52B","-0.72%"
"2016年8月31日","3,085.49","3,072.92","3,087.70","3,063.40","14.14B","0.35%"
"2016年8月30日","3,074.68","3,071.44","3,082.99","3,065.97","14.04B","0.15%"
"2016年8月29日","3,070.03","3,068.46","3,074.94","3,058.79","14.45B","-0.01%"
"2016年8月26日","3,070.31","3,069.85","3,087.65","3,063.89","14.97B","0.06%"
"2016年8月25日","3,068.33","3,073.44","3,073.44","3,041.51","17.40B","-0.57%"
"2016年8月24日","3,085.88","3,092.02","3,097.15","3,079.55","14.57B","-0.12%"
"2016年8月23日","3,089.71","3,081.57","3,101.11","3,073.53","16.14B","0.16%"
"2016年8月22日","3,084.81","3,107.38","3,112.74","3,083.59","18.54B","-0.75%"
"2016年8月19日","3,108.10","3,100.39","3,113.34","3,082.77","19.43B","0.13%"
"2016年8月18日","3,104.11","3,107.75","3,125.58","3,093.32","22.94B","-0.17%"
"2016年8月17日","3,109.55","3,106.99","3,114.25","3,090.28","21.38B","-0.02%"
"2016年8月16日","3,110.04","3,130.53","3,140.44","3,102.07","27.83B","-0.49%"
"2016年8月15日","3,125.20","3,056.48","3,137.48","3,053.87","29.76B","2.44%"
"2016年8月12日","3,050.67","3,000.27","3,051.05","2,999.04","16.82B","1.60%"
"2016年8月11日","3,002.64","3,013.68","3,038.05","3,001.17","16.19B","-0.53%"
"2016年8月10日","3,018.75","3,023.47","3,033.20","3,017.09","16.47B","-0.23%"
"2016年8月9日","3,025.68","3,001.31","3,025.91","2,998.68","17.00B","0.71%"
"2016年8月8日","3,004.28","2,972.62","3,004.72","2,959.05","15.57B","0.93%"
"2016年8月5日","2,976.70","2,978.78","2,991.68","2,971.56","14.19B","-0.19%"
"2016年8月4日","2,982.43","2,976.41","2,982.86","2,958.93","13.39B","0.13%"
"2016年8月3日","2,978.46","2,963.21","2,981.16","2,956.79","14.11B","0.24%"
"2016年8月2日","2,971.28","2,950.08","2,971.28","2,946.64","11.55B","0.61%"
"2016年8月1日","2,953.39","2,971.95","2,972.88","2,931.96","14.74B","-0.87%"
"2016年7月29日","2,979.34","2,992.54","3,000.05","2,972.92","15.01B","-0.50%"
"2016年7月28日","2,994.32","2,980.50","3,003.36","2,968.18","19.06B","0.08%"
"2016年7月27日","2,992.00","3,050.37","3,057.42","2,939.23","28.02B","-1.91%"
"2016年7月26日","3,050.17","3,014.04","3,050.61","3,013.80","15.67B","1.14%"
"2016年7月25日","3,015.83","3,008.09","3,027.12","3,003.29","14.42B","0.10%"
"2016年7月22日","3,012.82","3,038.12","3,039.27","3,007.46","16.20B","-0.86%"
"2016年7月21日","3,039.01","3,027.60","3,053.33","3,027.37","16.38B","0.37%"
"2016年7月20日","3,027.90","3,034.71","3,043.00","3,022.63","13.82B","-0.29%"
"2016年7月19日","3,036.60","3,040.23","3,043.60","3,014.29","15.54B","-0.23%"
"2016年7月18日","3,043.56","3,047.64","3,058.32","3,031.64","17.75B","-0.35%"
"2016年7月15日","3,054.30","3,056.68","3,062.68","3,044.54","17.29B","0.01%"
"2016年7月14日","3,054.02","3,054.97","3,057.05","3,036.52","18.02B","-0.22%"
"2016年7月13日","3,060.69","3,049.51","3,069.05","3,048.20","25.37B","0.37%"
"2016年7月12日","3,049.38","2,992.52","3,049.68","2,984.42","25.95B","1.82%"
"2016年7月11日","2,994.92","2,993.75","3,022.94","2,990.91","22.43B","0.23%"
"2016年7月8日","2,988.09","3,000.33","3,001.55","2,983.88","16.90B","-0.95%"
"2016年7月7日","3,016.85","3,009.35","3,024.11","2,994.64","22.27B","-0.01%"
"2016年7月6日","3,017.29","2,998.52","3,017.65","2,984.83","21.24B","0.36%"
"2016年7月5日","3,006.39","2,991.75","3,010.28","2,990.64","23.52B","0.60%"
"2016年7月4日","2,988.60","2,924.29","2,992.50","2,922.52","22.20B","1.91%"
"2016年7月1日","2,932.48","2,931.80","2,944.99","2,925.81","14.12B","0.10%"
"2016年6月30日","2,929.61","2,931.48","2,938.14","2,922.31","15.45B","-0.07%"
"2016年6月29日","2,931.59","2,918.53","2,934.00","2,915.06","19.32B","0.65%"
"2016年6月28日","2,912.56","2,885.01","2,913.58","2,878.82","17.39B","0.58%"
"2016年6月27日","2,895.70","2,840.56","2,895.73","2,840.28","15.67B","1.45%"
"2016年6月24日","2,854.29","2,883.76","2,899.57","2,807.60","19.08B","-1.30%"
"2016年6月23日","2,891.96","2,902.40","2,904.11","2,878.66","13.61B","-0.47%"
"2016年6月22日","2,905.55","2,872.73","2,905.98","2,869.51","13.06B","0.94%"
"2016年6月21日","2,878.56","2,898.38","2,919.30","2,869.18","16.44B","-0.35%"
"2016年6月20日","2,888.81","2,887.64","2,891.66","2,864.02","13.66B","0.13%"
"2016年6月17日","2,885.11","2,873.01","2,900.30","2,872.18","17.15B","0.43%"
"2016年6月16日","2,872.82","2,878.40","2,887.74","2,865.39","17.39B","-0.50%"
"2016年6月15日","2,887.21","2,814.69","2,894.26","2,811.78","16.67B","1.58%"
"2016年6月14日","2,842.19","2,824.23","2,843.46","2,822.06","11.98B","0.32%"
"2016年6月13日","2,833.07","2,897.27","2,911.16","2,832.51","16.93B","-3.21%"
"2016年6月8日","2,927.16","2,932.38","2,937.99","2,908.37","14.30B","-0.30%"
"2016年6月7日","2,936.04","2,936.28","2,938.44","2,923.50","13.30B","0.07%"
"2016年6月6日","2,934.10","2,940.99","2,945.94","2,922.28","14.20B","-0.16%"
"2016年6月3日","2,938.68","2,929.79","2,945.52","2,915.18","17.20B","0.46%"
"2016年6月2日","2,925.23","2,911.22","2,925.67","2,906.52","15.97B","0.40%"
"2016年6月1日","2,913.51","2,917.15","2,929.08","2,909.51","18.84B","-0.11%"
"2016年5月31日","2,916.62","2,822.59","2,917.14","2,822.59","21.53B","3.34%"
"2016年5月30日","2,822.45","2,814.65","2,830.97","2,794.66","10.63B","0.05%"
"2016年5月27日","2,821.05","2,817.97","2,832.80","2,809.80","10.98B","-0.05%"
"2016年5月26日","2,822.44","2,813.54","2,827.09","2,780.76","11.48B","0.26%"
"2016年5月25日","2,815.09","2,835.03","2,843.16","2,807.75","10.35B","-0.23%"
"2016年5月24日","2,821.67","2,839.68","2,839.70","2,807.19","11.15B","-0.77%"
"2016年5月23日","2,843.64","2,826.31","2,848.07","2,826.26","12.05B","0.64%"
"2016年5月20日","2,825.48","2,792.89","2,825.95","2,785.08","10.87B","0.66%"
"2016年5月19日","2,806.91","2,802.31","2,829.40","2,801.55","11.16B","-0.02%"
"2016年5月18日","2,807.51","2,828.18","2,828.26","2,781.42","14.05B","-1.27%"
"2016年5月17日","2,843.68","2,850.93","2,860.32","2,832.46","12.34B","-0.25%"
"2016年5月16日","2,850.86","2,816.78","2,851.23","2,804.99","11.47B","0.84%"
"2016年5月13日","2,827.11","2,828.46","2,850.09","2,814.11","11.43B","-0.31%"
"2016年5月12日","2,835.86","2,812.11","2,839.28","2,781.24","13.63B","-0.04%"
"2016年5月11日","2,837.04","2,843.54","2,857.25","2,818.70","13.58B","0.16%"
"2016年5月10日","2,832.59","2,822.33","2,845.24","2,820.16","12.08B","0.02%"
"2016年5月9日","2,832.11","2,896.16","2,896.16","2,821.83","18.04B","-2.79%"
"2016年5月6日","2,913.25","2,998.40","3,003.59","2,913.04","20.68B","-2.82%"
"2016年5月5日","2,997.84","2,987.02","2,999.12","2,977.20","14.48B","0.22%"
"2016年5月4日","2,991.27","2,983.03","3,004.42","2,978.33","16.54B","-0.05%"
"2016年5月3日","2,992.64","2,940.39","2,993.53","2,929.81","16.87B","1.85%"
"2016年4月29日","2,938.32","2,935.38","2,950.58","2,930.36","10.93B","-0.25%"
"2016年4月28日","2,945.59","2,955.74","2,959.51","2,916.37","13.87B","-0.27%"
"2016年4月27日","2,953.67","2,967.19","2,976.02","2,949.43","13.09B","-0.37%"
"2016年4月26日","2,964.70","2,944.72","2,965.43","2,933.97","11.77B","0.61%"
"2016年4月25日","2,946.67","2,949.97","2,954.09","2,917.02","12.59B","-0.42%"
"2016年4月22日","2,959.24","2,933.03","2,960.21","2,926.78","13.72B","0.22%"
"2016年4月21日","2,952.89","2,954.37","2,990.67","2,943.46","18.94B","-0.66%"
"2016年4月20日","2,972.58","3,050.38","3,055.69","2,905.05","28.31B","-2.31%"
"2016年4月19日","3,042.82","3,047.13","3,054.50","3,024.90","15.65B","0.30%"
"2016年4月18日","3,033.66","3,058.46","3,058.46","3,022.97","18.33B","-1.44%"
"2016年4月15日","3,078.12","3,085.03","3,089.95","3,066.87","18.96B","-0.14%"
"2016年4月14日","3,082.36","3,080.09","3,086.70","3,056.99","20.82B","0.51%"
"2016年4月13日","3,066.64","3,041.36","3,097.16","3,041.36","31.00B","1.42%"
"2016年4月12日","3,023.65","3,031.30","3,036.82","3,001.32","18.27B","-0.34%"
"2016年4月11日","3,033.96","3,006.91","3,048.98","3,006.91","22.00B","1.64%"
"2016年4月8日","2,984.96","2,988.20","2,996.17","2,960.46","18.79B","-0.78%"
"2016年4月7日","3,008.42","3,058.34","3,062.36","3,007.06","22.09B","-1.38%"
"2016年4月6日","3,050.59","3,039.74","3,059.79","3,029.00","23.23B","-0.08%"
"2016年4月5日","3,053.07","3,000.94","3,057.33","2,993.15","25.67B","1.45%"
"2016年4月1日","3,009.53","2,997.09","3,009.67","2,956.25","20.65B","0.19%"
"2016年3月31日","3,003.92","3,009.37","3,023.41","2,992.92","22.04B","0.11%"
"2016年3月30日","3,000.64","2,941.22","3,001.11","2,941.22","21.04B","2.77%"
"2016年3月29日","2,919.83","2,956.71","2,962.20","2,905.25","18.30B","-1.28%"
"2016年3月28日","2,957.82","2,988.01","3,008.17","2,948.53","20.20B","-0.73%"
"2016年3月25日","2,979.43","2,956.20","2,981.41","2,952.11","17.51B","0.62%"
"2016年3月24日","2,960.97","2,986.80","2,998.15","2,960.54","23.70B","-1.63%"
"2016年3月23日","3,009.96","2,991.17","3,012.56","2,980.86","21.70B","0.35%"
"2016年3月22日","2,999.36","3,001.63","3,019.10","2,988.43","27.04B","-0.64%"
"2016年3月21日","3,018.80","2,978.46","3,028.32","2,973.76","35.24B","2.15%"
"2016年3月18日","2,955.15","2,915.52","2,971.55","2,908.74","31.33B","1.73%"
"2016年3月17日","2,904.83","2,875.41","2,921.00","2,857.19","20.03B","1.20%"
"2016年3月16日","2,870.43","2,858.71","2,881.53","2,854.19","18.65B","0.21%"
"2016年3月15日","2,864.37","2,853.98","2,865.79","2,819.79","16.34B","0.17%"
"2016年3月14日","2,859.50","2,830.08","2,889.82","2,823.03","19.48B","1.75%"
"2016年3月11日","2,810.31","2,781.60","2,815.61","2,772.55","12.72B","0.20%"
"2016年3月10日","2,804.73","2,847.57","2,863.18","2,803.48","13.90B","-2.02%"
"2016年3月9日","2,862.56","2,839.41","2,863.01","2,811.72","18.34B","-1.34%"
"2016年3月8日","2,901.39","2,895.67","2,902.62","2,802.56","23.35B","0.14%"
"2016年3月7日","2,897.34","2,886.64","2,911.84","2,871.35","21.75B","0.81%"
"2016年3月4日","2,874.15","2,848.54","2,880.37","2,808.85","31.25B","0.50%"
"2016年3月3日","2,859.76","2,847.33","2,878.45","2,840.87","28.75B","0.35%"
"2016年3月2日","2,849.68","2,733.77","2,852.70","2,732.54","27.10B","4.26%"
"2016年3月1日","2,733.17","2,688.38","2,747.56","2,668.76","18.72B","1.68%"
"2016年2月29日","2,687.98","2,754.81","2,755.89","2,638.96","20.74B","-2.86%"
"2016年2月26日","2,767.21","2,760.06","2,784.75","2,715.87","19.11B","0.95%"
